immeasurable,111,12,129,4.86,8,5,3,JJ
immemorial,111,10,186,5.23,9,4,4,JJ
immobilize,111,10,102,4.62,7,4,3,VB
immortalized,111,12,127,4.84,9,4,5,VB
immovable,111,9,173,5.15,7,4,3,JJ
immunize,111,8,111,4.71,7,3,2,VB
impale,111,6,105,4.65,5,2,2,VB
imparts,111,7,182,5.2,7,2,3,VB
impeccably,111,10,153,5.03,9,4,4,RB
impelled,111,8,109,4.69,6,2,3,VB
imperceptible,111,13,100,4.61,11,5,4,JJ
imperceptibly,111,13,103,4.63,12,5,5,RB
imperil,111,7,79,4.37,7,3,2,VB
imperishable,111,12,110,4.7,10,5,3,JJ
impersonate,111,11,184,5.21,8,4,3,VB
impersonated,111,12,78,4.36,10,5,4,VB|JJ
impertinent,111,11,156,5.05,9,4,3,JJ
impetuous,111,9,95,4.55,8,3,1,JJ
impinge,111,7,143,4.96,6,2,1,VB
implacable,111,10,114,4.74,9,4,3,JJ
implore,111,7,182,5.2,6,2,2,VB
implored,111,8,97,4.57,7,2,3,VB
imploring,111,9,90,4.5,8,3,3,VB
impound,111,7,95,4.55,6,2,2,VB
imprudent,111,9,79,4.37,8,3,3,JJ
impute,111,6,93,4.53,6,2,2,VB
inadequately,111,12,142,4.96,11,5,4,RB
inadmissible,111,12,127,4.84,10,5,4,JJ
inapplicable,111,12,163,5.09,10,5,4,JJ
inarticulate,111,12,173,5.15,12,5,3,JJ
inaugurate,111,10,83,4.42,9,4,3,VB
inboard,111,7,186,5.23,6,2,2,JJ
incalculable,111,12,105,4.65,12,5,3,JJ
incapacitate,111,12,90,4.5,11,5,3,VB
incarcerate,111,11,111,4.71,10,4,3,VB
inched,111,6,145,4.98,4,1,2,VB
incited,111,7,148,5,7,3,3,VB
inclement,111,9,101,4.62,9,3,3,JJ
incoherently,111,12,165,5.11,12,5,5,RB
incompletely,111,12,154,5.04,11,4,4,RB
inconspicuous,111,13,140,4.94,13,4,2,JJ
incontinent,111,11,120,4.79,10,4,3,JJ
incontrovertible,111,16,182,5.2,14,6,4,JJ
incorrigible,111,12,165,5.11,10,5,2,JJ
incredulously,111,13,135,4.91,12,5,4,RB
incriminate,111,11,139,4.93,10,4,3,VB
incubate,111,8,93,4.53,8,3,1,VB
incurs,111,6,128,4.85,5,2,3,VB
indecipherable,111,14,97,4.57,11,6,4,JJ
indignantly,111,11,97,4.57,11,4,4,RB
indisputably,111,12,141,4.95,13,5,5,RB
indistinct,111,10,127,4.84,10,3,2,JJ
indomitable,111,11,120,4.79,10,5,3,JJ
indulgent,111,9,165,5.11,9,3,2,JJ
inedible,111,8,122,4.8,7,4,2,JJ
inelastic,111,9,146,4.98,9,4,2,JJ
inelegant,111,9,122,4.8,9,4,3,JJ
inequitable,111,11,99,4.6,10,5,4,JJ
inestimable,111,11,97,4.57,10,5,3,JJ
inexact,111,7,157,5.06,8,3,2,JJ
inexhaustible,111,13,115,4.74,11,5,3,JJ
inexorable,111,10,150,5.01,10,5,4,JJ
infant's,111,8,161,5.08,7,2,3,encl
infest,111,6,132,4.88,6,2,1,VB
infinitesimally,111,15,144,4.97,13,7,5,RB
infirm,111,6,139,4.93,5,2,2,JJ
inflame,111,7,145,4.98,6,2,2,VB
inhibitory,111,10,156,5.05,10,5,3,JJ
inhospitable,111,12,127,4.84,11,5,3,JJ
inimitable,111,10,182,5.2,9,5,3,JJ
inky,111,4,136,4.91,4,2,2,JJ
inlaid,111,6,96,4.56,5,2,3,VB
inoculate,111,9,90,4.5,9,4,2,VB
inoffensive,111,11,122,4.8,9,4,3,JJ
inoperable,111,10,159,5.07,9,5,3,JJ
inopportune,111,11,156,5.05,8,4,3,JJ
inordinately,111,12,147,4.99,10,5,4,RB
inscrutable,111,11,153,5.03,10,4,3,JJ
inshore,111,7,87,4.47,5,2,2,JJ|RB
insolent,111,8,118,4.77,8,3,2,JJ
insolvent,111,9,155,5.04,8,3,3,JJ
instigating,111,11,119,4.78,10,4,2,VB
instinctual,111,11,179,5.19,11,3,2,JJ
institutionalize,111,16,108,4.68,13,6,5,VB
institution's,111,13,113,4.73,10,4,4,encl
insubstantial,111,13,80,4.38,11,4,3,JJ
insufferable,111,12,139,4.93,9,5,3,JJ
insurgent,111,9,103,4.63,8,3,2,JJ
intemperate,111,11,132,4.88,10,4,3,JJ
intensifying,111,12,168,5.12,11,5,3,VB
intercede,111,9,170,5.14,7,3,2,VB
intercollegiate,111,15,166,5.11,12,5,3,JJ
interjected,111,11,163,5.09,10,4,3,VB
interlacing,111,11,175,5.16,9,4,3,VB
intermarry,111,10,110,4.7,8,4,2,VB
intermix,111,8,147,4.99,8,3,2,VB
internalize,111,11,105,4.65,8,4,4,VB
internationalized,111,17,101,4.62,12,5,5,VB|JJ
interned,111,8,176,5.17,6,2,3,VB|JJ
interpretative,111,14,104,4.64,12,5,2,JJ
interred,111,8,82,4.41,5,2,2,VB|JJ
interrelate,111,11,80,4.38,9,4,2,VB
intervenes,111,10,169,5.13,8,3,3,VB
interwoven,111,10,145,4.98,8,4,3,VB
intimated,111,9,146,4.98,9,4,3,VB
intoned,111,7,124,4.82,6,2,3,VB|JJ
intramural,111,10,137,4.92,11,4,2,JJ
intruded,111,8,119,4.78,8,3,3,VB
inundate,111,8,88,4.48,7,3,1,VB
invariable,111,10,101,4.62,9,4,3,JJ
invigorate,111,10,112,4.72,8,4,3,VB
invigorating,111,12,119,4.78,10,5,4,VB
inviolable,111,10,78,4.36,9,4,3,JJ
invisibly,111,9,152,5.02,9,4,4,RB
ionized,111,7,167,5.12,6,2,3,VB
ionizing,111,8,188,5.24,7,3,3,VB
iridescent,111,10,122,4.8,8,4,2,JJ
irk,111,3,102,4.62,2,1,1,VB
irksome,111,7,118,4.77,4,2,2,JJ
ironclad,111,8,138,4.93,7,2,2,JJ
irradiated,111,10,153,5.03,9,5,4,VB
irreducible,111,11,154,5.04,9,5,4,JJ
irreparably,111,11,109,4.69,9,5,5,RB
irreversibly,111,12,131,4.88,10,5,5,RB
Islam's,111,7,133,4.89,6,2,2,encl
isotropic,111,9,127,4.84,9,4,3,JJ
italicized,111,10,122,4.8,9,4,3,VB|JJ
Italy's,111,7,155,5.04,6,3,2,encl
itemize,111,7,150,5.01,6,3,2,VB
itinerant,111,9,150,5.01,9,4,1,JJ
jabbed,111,6,112,4.72,4,1,2,VB
jacketed,111,8,143,4.96,7,3,2,JJ|VB
James's,111,7,141,4.95,6,2,2,encl
January's,111,9,98,4.58,9,4,0,?
jarred,111,6,185,5.22,4,1,2,VB
jealously,111,9,132,4.88,7,3,2,RB
Jed's,111,5,106,4.66,4,1,2,encl
jeopardizing,111,12,151,5.02,9,4,3,VB
jersey's,111,8,169,5.13,5,2,2,encl
Jessica's,111,9,148,5,7,3,0,?
jetting,111,7,142,4.96,5,2,2,VB
jilted,111,6,81,4.39,6,2,2,VB|JJ
jittery,111,7,143,4.96,5,3,2,JJ
Joan's,111,6,128,4.85,4,1,2,encl
jockeying,111,9,79,4.37,6,3,2,VB
jolting,111,7,85,4.44,6,2,2,VB
Jonathan's,111,10,152,5.02,8,3,2,encl
jotted,111,6,81,4.39,5,2,2,VB
journeyed,111,9,118,4.77,5,2,2,VB
journey's,111,9,143,4.96,5,2,2,encl
joyfully,111,8,175,5.16,5,3,3,RB
junior's,111,8,117,4.76,6,2,2,encl
junks,111,5,117,4.76,5,1,2,VB
juridical,111,9,102,4.62,8,4,2,JJ
jurisdictional,111,14,131,4.88,12,5,4,JJ
juxtaposed,111,10,121,4.8,10,3,3,VB|JJ
kaput,111,5,170,5.14,5,2,1,JJ
Katherine's,111,11,79,4.37,8,3,2,encl
Katie's,111,7,96,4.56,5,2,3,encl
keyless,111,7,108,4.68,5,2,2,JJ
kindle,111,6,106,4.66,5,2,1,VB
kindled,111,7,181,5.2,6,2,2,VB
kinesthetic,111,11,83,4.42,10,4,0,JJ
kneels,111,6,182,5.2,4,1,2,VB
knoweth,111,7,103,4.63,4,2,2,VB
labor's,111,7,116,4.75,5,2,0,?
lactate,111,7,153,5.03,6,2,1,VB
landless,111,8,151,5.02,7,2,2,JJ
landlocked,111,10,119,4.78,8,2,3,JJ
landscaped,111,10,128,4.85,9,2,3,VB|JJ
languish,111,8,103,4.63,7,2,1,VB
languished,111,10,108,4.68,8,2,2,VB
languishing,111,11,147,4.99,9,3,2,VB
lanky,111,5,114,4.74,5,2,2,JJ
larval,111,6,134,4.9,5,2,2,JJ
lathered,111,8,100,4.61,5,2,2,VB|JJ
laud,111,4,182,5.2,3,1,1,VB
laughingly,111,10,97,4.57,7,3,3,RB
launder,111,7,165,5.11,5,2,1,VB
laundered,111,9,165,5.11,6,2,2,VB|JJ
lavishly,111,8,184,5.21,7,3,2,RB
Lawrence's,111,10,140,4.94,8,3,2,encl
leaches,111,7,155,5.04,5,2,0,?
leaderless,111,10,83,4.42,7,3,3,JJ
leathery,111,8,105,4.65,5,3,2,JJ
leaven,111,6,120,4.79,4,2,1,VB
lecherous,111,9,93,4.53,6,3,3,JJ
leering,111,7,169,5.13,5,2,2,VB
leggy,111,5,112,4.72,4,2,2,JJ
legitimized,111,11,106,4.66,10,4,3,VB
lettered,111,8,183,5.21,5,2,2,VB
levitate,111,8,178,5.18,7,3,2,VB
lewdly,111,6,128,4.85,5,2,2,RB
liar's,111,6,105,4.65,4,1,3,encl
liberalize,111,10,92,4.52,9,4,3,VB
liberty's,111,9,101,4.62,7,3,0,?
librarian's,111,11,85,4.44,10,3,3,encl
licentious,111,10,151,5.02,8,3,2,JJ
lifelike,111,8,181,5.2,6,2,2,JJ|RB
lightened,111,9,183,5.21,5,2,3,VB|JJ
lighthearted,111,12,185,5.22,9,3,3,JJ
limber,111,6,103,4.63,5,2,1,JJ|VB
limbic,111,6,118,4.77,6,2,1,JJ
limped,111,6,123,4.81,5,1,2,VB
limply,111,6,97,4.57,6,2,2,RB
limps,111,5,84,4.43,5,1,2,VB
lingers,111,7,181,5.2,6,2,2,VB
listener's,111,10,111,4.71,6,3,3,encl
listless,111,8,112,4.72,7,2,2,JJ
litigate,111,8,111,4.71,7,3,2,VB
litigious,111,9,185,5.22,7,3,2,JJ
littlest,111,8,160,5.08,7,3,2,JJ
livid,111,5,182,5.2,5,2,1,JJ
lizard's,111,8,136,4.91,6,2,2,encl
localize,111,8,170,5.14,7,3,2,VB
longhaired,111,10,156,5.05,7,2,3,JJ
loomed,111,6,132,4.88,4,1,2,VB
loosens,111,7,145,4.98,5,2,3,VB
lopped,111,6,83,4.42,4,1,2,VB
lowliest,111,8,82,4.41,7,3,3,JJ
Lucas's,111,7,150,5.01,7,3,2,encl
lucent,111,6,181,5.2,6,2,0,JJ
Lucifer's,111,9,138,4.93,7,3,2,encl
luckier,111,7,180,5.19,5,2,3,JJ
lugged,111,6,93,4.53,4,1,2,VB
lulled,111,6,166,5.11,4,1,2,VB
lumbering,111,9,142,4.96,7,3,2,JJ|VB
luminescent,111,11,86,4.45,9,4,3,JJ
lurching,111,8,81,4.39,5,2,2,VB
lustrous,111,8,185,5.22,7,2,2,JJ
Luther's,111,8,86,4.45,5,2,2,encl
luxuriant,111,9,88,4.48,10,3,2,JJ
lynched,111,7,146,4.98,5,1,2,VB|JJ
macrobiotic,111,11,110,4.7,11,5,3,JJ
macromolecular,111,14,89,4.49,14,6,3,JJ
madcap,111,6,90,4.5,6,2,2,JJ
magician's,111,10,133,4.89,7,3,3,encl
magnanimous,111,11,95,4.55,10,4,3,JJ
magnetically,111,12,153,5.03,10,4,3,RB
magnetized,111,10,90,4.5,9,3,3,VB
magnificently,111,13,107,4.67,12,5,3,RB
maid's,111,6,113,4.73,4,1,2,encl
majored,111,7,153,5.03,5,2,2,VB|JJ
maladjusted,111,11,93,4.53,10,4,3,JJ
malnourished,111,12,149,5,9,3,3,JJ
malted,111,6,185,5.22,6,2,2,VB|JJ
management's,111,12,146,4.98,10,3,3,encl
mangy,111,5,89,4.49,5,2,2,JJ
Manhattan's,111,11,83,4.42,9,3,0,?
maraud,111,6,157,5.06,5,2,1,VB
marinate,111,8,135,4.91,7,3,2,VB
marinated,111,9,170,5.14,9,4,3,VB|JJ
Marty's,111,7,175,5.16,6,2,0,?
marveled,111,8,131,4.88,6,2,2,VB
marvelously,111,11,160,5.08,9,4,3,RB
Maryland's,111,10,101,4.62,9,3,0,?
mason's,111,7,133,4.89,5,2,2,encl
massing,111,7,109,4.69,5,2,2,VB
masterfully,111,11,120,4.79,8,4,3,RB
matchless,111,9,85,4.44,6,2,2,JJ
matey,111,5,130,4.87,4,2,2,JJ
matrimonial,111,11,122,4.8,11,4,3,JJ
mauler,111,6,101,4.62,4,2,0,?
mayoral,111,7,93,4.53,6,2,2,JJ
mealy,111,5,172,5.15,4,2,2,JJ
meandering,111,10,174,5.16,8,4,2,VB
measurably,111,10,91,4.51,8,4,3,RB
medial,111,6,167,5.12,6,2,2,JJ
medicate,111,8,83,4.42,7,3,2,VB
meeker,111,6,119,4.78,4,2,2,JJ
mellowed,111,8,186,5.23,5,2,2,VB|JJ
melodious,111,9,126,4.84,8,3,3,JJ
mended,111,6,120,4.79,6,2,2,VB
merited,111,7,172,5.15,7,3,2,VB|JJ
metabolize,111,10,156,5.05,9,4,3,VB
metabolized,111,11,113,4.73,10,4,4,VB
metamorphic,111,11,107,4.67,10,4,3,JJ
meteoric,111,8,121,4.8,8,4,2,JJ
Miami's,111,7,101,4.62,6,3,0,?
middling,111,8,85,4.44,6,3,2,JJ
mightiest,111,9,123,4.81,7,3,3,JJ
migrates,111,8,79,4.37,7,2,3,VB
Milton's,111,8,79,4.37,7,2,3,encl
Milwaukee's,111,11,80,4.38,8,3,2,encl
mincing,111,7,85,4.44,6,2,2,VB|JJ
Minnesota's,111,11,108,4.68,9,4,2,encl
minutely,111,8,85,4.44,7,3,2,RB
misanthropic,111,12,83,4.42,10,4,3,JJ
misbegotten,111,11,80,4.38,9,4,4,JJ|VB
misbehave,111,9,172,5.15,8,3,2,VB
miscalculated,111,13,104,4.64,14,5,4,VB|JJ
miscarried,111,10,126,4.84,8,3,3,VB
misconstrue,111,11,103,4.63,10,3,2,VB
misdirect,111,9,83,4.42,9,3,2,VB
miser,111,5,123,4.81,4,2,1,JJ
misinform,111,9,87,4.47,9,3,2,VB
misjudged,111,9,165,5.11,7,2,3,VB|JJ
mismanaged,111,10,152,5.02,9,3,3,VB|JJ
misplace,111,8,81,4.39,7,2,2,VB
misrepresents,111,13,152,5.02,13,4,3,VB
misshapen,111,9,84,4.43,8,3,3,JJ
Mitchell's,111,10,175,5.16,6,2,2,encl
mockingly,111,9,84,4.43,7,3,3,RB
modernized,111,10,168,5.12,8,3,3,VB
modernizing,111,11,109,4.69,9,4,3,VB
moisten,111,7,161,5.08,4,2,2,VB
moneyed,111,7,105,4.65,5,2,2,JJ
monophonic,111,10,87,4.47,9,4,0,JJ
moonlit,111,7,184,5.21,6,2,2,JJ
mope,111,4,95,4.55,3,1,1,VB
mopped,111,6,80,4.38,4,1,2,VB|JJ
moralistic,111,10,160,5.08,10,4,3,JJ
more's,111,6,166,5.11,4,1,0,?
moribund,111,8,121,4.8,8,3,1,JJ
morose,111,6,104,4.64,5,2,1,JJ
mortally,111,8,181,5.2,6,3,3,RB
Morton's,111,8,117,4.76,6,2,3,encl
mossy,111,5,81,4.39,4,2,2,JJ
motherly,111,8,114,4.74,6,3,2,JJ
motioning,111,9,106,4.66,6,3,2,VB
mourned,111,7,129,4.86,5,1,2,VB
mournful,111,8,135,4.91,6,2,2,JJ
mousy,111,5,86,4.45,4,2,2,JJ
mucky,111,5,93,4.53,4,2,2,JJ
muddied,111,7,79,4.37,5,2,3,VB|JJ
mulling,111,7,188,5.24,5,2,2,VB
multiracial,111,11,151,5.02,9,4,3,JJ
multitudinous,111,13,108,4.68,12,5,3,JJ
mummified,111,9,141,4.95,7,3,3,VB|JJ
munched,111,7,183,5.21,5,1,2,VB
murmuring,111,9,102,4.62,6,3,2,VB
mustered,111,8,138,4.93,6,2,2,VB
musty,111,5,180,5.19,5,2,2,JJ
mutable,111,7,160,5.08,7,3,2,JJ
myocardial,111,10,117,4.76,10,5,0,JJ
nabbed,111,6,148,5,4,1,2,VB
napped,111,6,92,4.52,4,1,2,VB|JJ
nationalize,111,11,84,4.43,7,3,3,VB
natty,111,5,92,4.52,4,2,1,JJ
nauseated,111,9,141,4.95,8,4,3,VB|JJ
navigable,111,9,125,4.83,8,4,2,JJ
nearsighted,111,11,107,4.67,8,3,3,JJ
neatest,111,7,152,5.02,6,2,2,JJ
nebular,111,7,90,4.5,8,3,3,JJ
necessitating,111,13,155,5.04,11,5,3,VB
negroid,111,7,127,4.84,6,2,2,JJ
neoliberal,111,10,163,5.09,9,5,0,?
neolithic,111,9,158,5.06,8,3,3,JJ
neuromuscular,111,13,170,5.14,12,5,3,JJ
newfangled,111,10,92,4.52,8,3,2,JJ
nightlight,111,10,130,4.87,6,2,0,?
nihilistic,111,10,180,5.19,9,3,3,JJ
nippy,111,5,84,4.43,4,2,2,JJ
nobler,111,6,153,5.03,5,2,2,JJ
noblest,111,7,79,4.37,7,3,2,JJ
noisier,111,7,168,5.12,5,2,3,JJ
noisily,111,7,157,5.06,6,3,3,RB
nonchalant,111,10,132,4.88,9,3,2,JJ
nonplussed,111,10,84,4.43,8,2,2,VB|JJ
nonstick,111,8,91,4.51,7,2,2,JJ
nonverbal,111,9,106,4.66,8,3,0,?
Nordstrom,111,9,123,4.81,9,2,0,?
northerly,111,9,98,4.58,7,3,3,JJ
northernmost,111,12,106,4.66,10,3,3,JJ
nosing,111,6,107,4.67,5,2,2,VB
notate,111,6,82,4.41,5,2,2,VB
notched,111,7,141,4.95,4,1,2,VB
nourished,111,9,176,5.17,6,2,2,VB
novel's,111,7,99,4.6,6,2,0,?
nubile,111,6,172,5.15,4,2,1,JJ
nudging,111,7,142,4.96,5,2,2,VB
nurse's,111,7,126,4.84,5,2,2,encl
nuzzle,111,6,137,4.92,4,2,1,VB
nuzzled,111,7,137,4.92,5,2,2,VB
objectification,111,15,162,5.09,0,0,0,?
obligate,111,8,136,4.91,7,3,2,VB
obligingly,111,10,89,4.49,9,4,3,RB
obsess,111,6,159,5.07,5,2,1,VB
obsolescent,111,11,95,4.55,9,4,2,JJ
obstetric,111,9,79,4.37,9,3,2,JJ
obstinate,111,9,180,5.19,8,3,2,JJ
obtrusive,111,9,121,4.8,8,3,3,JJ
occasioned,111,10,140,4.94,6,3,2,VB
occipital,111,9,90,4.5,8,4,1,JJ
octagonal,111,9,96,4.56,8,4,3,JJ
officiate,111,9,101,4.62,7,4,2,VB
offsetting,111,10,187,5.23,7,3,3,VB
offstage,111,8,132,4.88,6,2,2,RB|JJ
olfactory,111,9,179,5.19,9,4,1,JJ
Oliver's,111,8,139,4.93,6,3,2,encl
Olympian,111,8,186,5.23,8,3,2,JJ
ominously,111,9,155,5.04,8,4,2,RB
omnivorous,111,10,84,4.43,8,4,3,JJ
onetime,111,7,101,4.62,6,2,2,JJ
onshore,111,7,89,4.49,5,2,2,RB|JJ
Ontario's,111,9,131,4.88,8,4,2,encl
operationally,111,13,139,4.93,10,6,5,RB
opine,111,5,102,4.62,4,2,1,VB
opulent,111,7,106,4.66,8,3,2,JJ
orchestrate,111,11,126,4.84,9,3,2,VB
ornery,111,6,105,4.65,6,3,1,JJ
orthodontic,111,11,85,4.44,10,4,3,JJ
orthographic,111,12,82,4.41,10,4,3,JJ
ostensible,111,10,168,5.12,9,4,2,JJ
ostentatious,111,12,79,4.37,10,4,3,JJ
ostracize,111,9,85,4.44,8,3,2,VB
ostracized,111,10,164,5.1,9,3,3,VB|JJ
otherworldly,111,12,93,4.53,9,4,3,JJ
outclassed,111,10,170,5.14,7,2,3,VB|JJ
outlive,111,7,162,5.09,5,2,2,VB
outplayed,111,9,107,4.67,6,2,3,VB|JJ
outrank,111,7,105,4.65,6,2,2,VB
outsmart,111,8,95,4.55,7,2,2,VB
outstrip,111,8,95,4.55,7,2,2,VB
outwit,111,6,136,4.91,5,2,2,VB
overactive,111,10,115,4.74,8,4,3,JJ
overburdened,111,12,158,5.06,8,4,3,VB|JJ
overeat,111,7,101,4.62,5,3,2,VB
overflowed,111,10,167,5.12,7,3,3,VB
overhear,111,8,118,4.77,6,3,2,VB
overlong,111,8,109,4.69,6,3,2,JJ
overplayed,111,10,152,5.02,7,3,3,VB|JJ
overran,111,7,157,5.06,6,3,2,VB
overrode,111,8,95,4.55,6,3,2,VB
overrule,111,8,174,5.16,6,3,2,VB
oversexed,111,9,98,4.58,8,3,3,JJ
overshadow,111,10,171,5.14,7,4,2,VB
overshoot,111,9,133,4.89,6,3,2,VB
oversimplify,111,12,107,4.67,11,5,3,VB
overstock,111,9,125,4.83,7,3,2,VB
overtaxed,111,9,103,4.63,8,3,3,JJ
overturning,111,11,182,5.2,8,4,3,VB
overwrought,111,11,110,4.7,6,3,2,JJ
ovulate,111,7,135,4.91,7,3,3,VB
owl's,111,5,79,4.37,3,1,2,encl
oxidize,111,7,114,4.74,7,3,2,VB
pacify,111,6,176,5.17,6,3,2,VB
painstaking,111,11,171,5.14,9,3,4,JJ
painter's,111,9,116,4.75,6,2,3,encl
paled,111,5,99,4.6,4,1,2,VB
pamper,111,6,88,4.48,5,2,1,VB
Pam's,111,5,176,5.17,4,1,2,encl
panel's,111,7,155,5.04,5,2,2,encl
panicky,111,7,111,4.71,6,3,2,JJ
papa's,111,6,92,4.52,5,2,2,encl
paraded,111,7,185,5.22,7,3,2,VB
parading,111,8,187,5.23,7,3,2,VB
paralleled,111,10,152,5.02,8,3,2,VB
parched,111,7,96,4.56,5,1,2,VB|JJ
parenthetically,111,15,93,4.53,12,5,5,RB
parodied,111,8,130,4.87,7,3,3,VB|JJ
parried,111,7,127,4.84,5,2,2,VB
partaking,111,9,170,5.14,8,3,3,VB
partnered,111,9,156,5.05,7,2,2,VB|JJ
patchy,111,6,127,4.84,4,2,2,JJ
paternalistic,111,13,173,5.15,11,5,4,JJ
pathogenic,111,10,121,4.8,9,4,3,JJ
patrolled,111,9,187,5.23,7,2,2,VB
patronized,111,10,79,4.37,9,3,3,VB|JJ
Paula's,111,7,113,4.73,5,2,2,encl
pawing,111,6,157,5.06,4,2,2,VB
peaceable,111,9,113,4.73,6,3,2,JJ
peculiarly,111,10,176,5.17,10,4,2,RB
peddled,111,7,109,4.69,5,2,2,VB
peerless,111,8,165,5.11,6,2,2,JJ
penciled,111,8,114,4.74,6,2,2,VB|JJ
pendulous,111,9,89,4.49,8,3,3,JJ
penniless,111,9,180,5.19,7,3,2,JJ
Penny's,111,7,115,4.74,5,2,0,?
pensive,111,7,117,4.76,6,2,1,JJ
Pentagon's,111,10,96,4.56,9,3,3,encl
Pentecostal,111,11,144,4.97,10,4,2,JJ
peppered,111,8,150,5.01,5,2,2,VB
perforce,111,8,102,4.62,6,2,1,RB
perfumed,111,8,121,4.8,7,2,2,JJ|VB
perfunctory,111,11,111,4.71,10,4,1,JJ
perilously,111,10,111,4.71,9,4,3,RB
perishable,111,10,132,4.88,8,4,2,JJ
permeable,111,9,110,4.7,7,3,2,JJ
permeate,111,8,162,5.09,6,3,2,VB
perpetrate,111,10,165,5.11,8,3,1,VB
persisting,111,10,168,5.12,8,3,3,VB
personified,111,11,178,5.18,9,4,3,VB|JJ
persuasively,111,12,120,4.79,10,4,4,RB
pertained,111,9,141,4.95,6,2,2,VB
pervade,111,7,87,4.47,5,2,2,VB
pervaded,111,8,108,4.68,7,3,3,VB
pervading,111,9,90,4.5,7,3,3,VB
perversely,111,10,94,4.54,7,3,2,RB
petered,111,7,91,4.51,5,2,2,VB
petulant,111,8,143,4.96,8,3,2,JJ
phenomenological,111,16,133,4.89,14,7,3,JJ
philanthropic,111,13,84,4.43,11,4,3,JJ
phobic,111,6,152,5.02,5,2,2,JJ
phonemic,111,8,98,4.58,7,3,3,JJ
phosphorous,111,11,111,4.71,7,3,3,JJ
photochemical,111,13,104,4.64,10,5,3,JJ
photogenic,111,10,86,4.45,9,4,3,JJ
physiologic,111,11,111,4.71,10,4,3,JJ
physiologically,111,15,185,5.22,12,5,5,RB
piezoelectric,111,13,90,4.5,0,0,0,?
pigmented,111,9,92,4.52,9,3,2,VB|JJ
pillaged,111,8,106,4.66,6,2,2,VB
pimply,111,6,90,4.5,6,3,2,JJ
pineal,111,6,162,5.09,6,2,2,JJ
pinecone,111,8,118,4.77,6,2,0,?
pioneer's,111,9,101,4.62,7,2,2,encl
pitied,111,6,97,4.57,5,2,2,VB
plagiarize,111,10,93,4.53,8,3,2,VB
plaintive,111,9,127,4.84,7,2,2,JJ
play's,111,6,88,4.48,4,1,2,encl
plod,111,4,135,4.91,4,1,1,VB
plodding,111,8,173,5.15,6,2,2,VB|JJ
pluralistic,111,11,167,5.12,11,4,3,JJ
pocketed,111,8,182,5.2,7,3,2,VB|JJ
Poland's,111,8,106,4.66,7,2,3,encl
polarize,111,8,146,4.98,6,3,3,VB
polarizing,111,10,179,5.19,8,4,4,VB
polemical,111,9,110,4.7,8,4,2,JJ
policeman's,111,11,110,4.7,9,3,3,encl
poling,111,6,114,4.74,5,2,0,?
polygamous,111,10,151,5.02,9,4,3,JJ
polytheistic,111,12,110,4.7,11,5,4,JJ
ponderous,111,9,164,5.1,7,3,2,JJ
pop's,111,5,96,4.56,4,1,2,encl
popularize,111,10,118,4.77,9,4,3,VB
pored,111,5,120,4.79,4,1,2,VB
poring,111,6,119,4.78,5,2,2,JJ|VB
porter's,111,8,112,4.72,6,2,3,encl
posthumous,111,10,148,5,8,3,2,JJ
postponing,111,10,171,5.14,8,3,3,VB
potable,111,7,152,5.02,6,3,1,JJ
pouted,111,6,106,4.66,5,2,2,VB
powdery,111,7,178,5.18,5,3,2,JJ
praiseworthy,111,12,159,5.07,8,3,3,JJ
prayerfully,111,11,151,5.02,7,3,3,RB
prearranged,111,11,173,5.15,9,2,3,VB|JJ
precariously,111,12,128,4.85,11,4,2,RB
precautionary,111,13,186,5.23,10,5,4,JJ
precipitous,111,11,104,4.64,10,4,2,JJ
precocious,111,10,173,5.15,8,3,2,JJ
predestined,111,11,173,5.15,10,3,3,VB|JJ
predispose,111,10,90,4.5,9,3,3,VB
preen,111,5,119,4.78,4,1,1,VB
preflight,111,9,114,4.74,7,2,2,JJ
prepackaged,111,11,114,4.74,9,3,4,VB|JJ
prepubescent,111,12,140,4.94,12,4,0,?
prescriptive,111,12,167,5.12,11,3,3,JJ
presides,111,8,78,4.36,7,2,2,VB
presumptive,111,11,108,4.68,10,3,3,JJ
presuppose,111,10,164,5.1,8,3,3,VB
preternatural,111,13,85,4.44,11,4,3,JJ
pretrial,111,8,116,4.75,8,2,3,JJ
prettily,111,8,90,4.5,7,3,2,RB
prewar,111,6,170,5.14,6,2,2,JJ
pricked,111,7,107,4.67,5,1,2,VB
princely,111,8,157,5.06,7,2,2,JJ
prissy,111,6,120,4.79,5,2,1,JJ
problematical,111,13,121,4.8,12,5,3,JJ
procreative,111,11,183,5.21,10,4,3,JJ
prodigious,111,10,183,5.21,8,3,2,JJ
proffer,111,7,135,4.91,5,2,1,VB
proffered,111,9,154,5.04,6,2,2,VB
profited,111,8,175,5.16,8,3,2,VB|JJ
proletarian,111,11,172,5.15,11,4,2,JJ
prolonging,111,10,188,5.24,8,3,3,VB
propagandistic,111,14,81,4.39,14,5,4,JJ
propelling,111,10,125,4.83,8,3,3,VB
prosaic,111,7,112,4.72,7,3,1,JJ
proscribe,111,9,161,5.08,8,2,2,VB
prosecution's,111,13,109,4.69,11,4,4,encl
protoplasmic,111,12,82,4.41,12,4,3,JJ
prototypical,111,12,178,5.18,11,5,4,JJ
protrude,111,8,164,5.1,7,2,2,VB
protruded,111,9,97,4.57,9,3,3,VB
