tightened,9,7.07,5,2,3,2,2
tighter,7,7.52,4,2,2,2,0
tightly,7,8.45,5,2,2,2,2
tiled,5,5.88,4,1,2,2,0
tilled,6,4.19,4,1,2,2,0
tilted,6,6.85,6,2,2,2,0
tilting,7,6.28,6,2,2,2,0
timed,5,7.83,4,1,2,2,1
timeless,8,6.7,6,2,2,2,2
timely,6,8.37,5,2,2,2,1
time's,6,6.66,4,1,2,2,0
timid,5,6.61,5,2,1,2,0
Tim's,5,6.68,4,1,2,2,0
tingling,8,6.4,7,3,2,2,2
tiniest,7,5.9,7,3,2,2,2
tinny,5,5.31,4,2,2,2,0
tinted,6,6.1,6,2,2,2,0
tipped,6,6.99,4,1,2,2,0
tipping,7,6.49,5,2,2,2,0
tipsy,5,4.45,5,2,1,2,0
tiptoe,6,5.41,5,2,2,2,0
tired,5,9.86,4,1,2,2,1
tiresome,8,6.84,5,2,2,2,2
tiring,6,6.63,5,2,2,2,0
titled,6,8.75,5,2,2,2,1
titular,7,5.62,6,3,2,2,0
toasted,7,6.63,6,2,2,2,2
today's,7,9.52,5,2,3,2,1
toiled,6,4.37,4,1,2,2,0
told,4,11.56,4,1,1,2,1
tolerant,8,7.85,8,3,2,2,2
tolerate,8,8.25,7,3,2,2,2
tells,5,10.26,4,1,2,2,1
tempered,8,6.57,6,2,2,2,2
tempt,5,6.16,5,1,1,2,0
tempted,7,8.13,7,2,2,2,2
tempting,8,7.14,7,2,2,2,2
tend,4,10.35,4,1,1,2,1
tended,6,7.8,6,2,2,2,2
tending,7,6.51,6,2,2,2,2
tensed,6,6.17,5,1,2,2,0
tensile,7,5.41,5,2,1,2,0
tenuous,7,6.38,7,2,2,2,2
tepid,5,5.01,5,2,1,2,0
termed,6,7.14,4,1,2,2,0
terminate,9,7.98,7,3,2,2,2
terrible,8,9.42,6,3,2,2,2
terribly,8,8.79,7,3,3,2,2
terrific,8,8.27,7,3,2,2,2
terrified,9,7.55,7,3,3,2,2
terse,5,6.42,3,1,1,2,0
tested,6,9.74,6,2,2,2,1
testify,7,7.62,7,3,2,2,2
testy,5,5.85,5,2,1,2,0
textual,7,7.13,8,2,2,2,2
textured,8,6.48,7,2,2,2,2
thanked,7,6.99,5,1,2,2,0
thankful,8,7.73,6,2,2,2,2
thanking,8,7.35,6,2,2,2,2
that'd,6,7.17,5,2,2,2,0
that'll,7,8,4,2,2,2,1
that's,6,12.37,4,1,2,2,1
thawed,6,5.67,3,1,2,2,0
their's,7,5.69,4,1,0,2,0
thematic,8,6.42,7,3,2,2,2
then,4,13.47,3,1,1,2,1
thence,6,5.91,4,1,1,2,0
thereby,7,8.74,5,2,2,2,1
there'd,7,6.89,4,1,2,2,0
therefore,9,10.98,6,2,2,2,2
there'll,8,7.15,4,1,2,2,0
thereof,7,8.56,5,2,2,2,2
thereon,7,5.12,5,2,2,2,0
there're,8,6.29,4,2,0,2,0
there's,7,11.68,4,1,2,2,1
thereto,7,5.72,5,2,2,2,0
there've,8,5.25,4,1,2,2,0
thermal,7,8.35,4,2,2,2,1
they'd,6,9.54,3,1,2,2,1
they'll,7,9.9,3,1,2,2,1
they're,7,11.33,3,1,2,2,1
they've,7,9.96,3,1,2,2,1
thicken,7,5.56,5,2,2,2,0
thicker,7,7.37,4,2,2,2,0
thickly,7,5.28,5,2,2,2,0
thinks,6,10.09,5,1,2,2,1
thinly,6,6.59,5,2,2,2,0
thinned,7,5.43,4,1,2,2,0
thinner,7,7.59,4,2,2,2,0
thinning,8,6.41,5,2,2,2,2
thirdly,7,6.67,5,2,2,2,0
thirsty,7,6.82,5,2,2,2,0
systemic,8,6.78,8,3,2,2,2
system's,8,7.58,7,2,2,2,2
tacit,5,6.14,5,2,1,2,0
tacked,6,6.44,4,1,2,2,0
tacking,7,5.18,5,2,2,2,0
tacky,5,6.81,4,2,2,2,0
tactical,8,8.35,7,3,2,2,2
tactile,7,6.25,5,2,1,2,0
taffy,5,4.99,4,2,1,2,0
tagged,6,7.99,4,1,2,2,1
tagging,7,6.18,5,2,2,2,0
tailored,8,7.36,5,2,2,2,2
tainted,7,6.91,6,2,2,2,2
taken,5,11.2,5,2,2,2,1
takes,5,11.18,4,1,2,2,1
talented,8,8.63,8,3,2,2,2
talked,6,9.76,4,1,2,2,1
talky,5,3.97,4,2,2,2,0
taller,6,7.55,4,2,2,2,0
tame,4,7.17,3,1,1,2,1
tamer,5,5.68,4,2,2,2,0
taming,6,5.58,5,2,2,2,0
tamp,4,3.4,4,1,1,2,0
tamper,6,5.62,5,2,1,2,0
tangible,8,7.33,7,3,1,2,2
tangled,7,6.92,6,2,2,2,2
tangy,5,5.53,4,2,2,2,0
tanned,6,6.33,4,1,2,2,0
taped,5,8.13,4,1,2,2,1
tapered,7,6.3,5,2,2,2,0
tapped,6,7.99,4,1,2,2,1
tardy,5,4.48,5,2,2,2,0
tarred,6,5.48,4,1,2,2,0
tarry,5,5.18,4,2,1,2,0
tasted,6,7.69,6,2,2,2,2
tasteful,8,6.22,6,2,2,2,2
tasteless,9,7.16,7,2,2,2,2
tasting,7,7.33,6,2,2,2,2
tasty,5,7.6,5,2,2,2,1
tattered,8,6.03,5,2,3,2,0
tattooed,8,6.42,5,2,2,2,2
taught,6,9.83,3,1,1,2,1
taunted,7,5.62,6,2,2,2,0
taunting,8,6.32,6,2,2,2,2
taut,4,6.3,3,1,1,2,0
tawny,5,4.85,4,2,1,2,0
taxable,7,7.33,7,3,2,2,2
taxed,5,8.09,5,1,2,2,1
taxing,6,7.2,6,2,2,2,0
Taylor's,8,6.34,5,2,2,2,2
teach,5,10.02,3,1,1,2,1
teacher's,9,6.72,5,2,3,2,2
teamed,6,6.35,4,1,2,2,0
teaming,7,5.81,5,2,2,2,0
team's,6,7.17,4,1,2,2,0
tearing,7,7.57,5,2,2,2,2
teased,6,6.88,4,1,2,2,0
teasing,7,7.4,5,2,2,2,2
technical,9,11.49,8,3,2,2,2
supervise,9,7.29,7,3,2,2,2
tedious,7,7.77,6,2,2,2,2
teem,4,4.26,3,1,1,2,0
teeming,7,5.29,5,2,2,2,0
teenage,7,8.3,5,2,2,2,2
teensy,6,5.4,5,2,1,2,0
teeny,5,6.25,4,2,1,2,0
teeter,6,5.01,4,2,1,2,0
teething,8,5.84,5,2,2,2,0
supple,6,6.03,4,2,1,2,0
supplied,8,9.12,6,2,2,2,2
supplying,9,7.54,7,3,2,2,2
supported,9,10.34,8,3,2,2,2
suppose,7,10.41,5,2,2,2,1
supposed,8,10.74,6,2,3,2,2
suppress,8,7.89,6,2,2,2,2
surely,6,9.77,5,2,2,2,1
surfaced,8,6.79,6,2,2,2,2
surged,6,5.73,4,1,2,2,0
surgical,8,7.81,6,3,2,2,2
surging,7,5.7,5,2,2,2,0
surly,5,5.81,4,2,1,2,0
surpass,7,6.8,5,2,2,2,0
surpassed,9,6.48,6,2,3,2,2
surprised,9,10.02,7,2,2,2,2
surreal,7,6.55,6,2,2,2,2
surveyed,8,6.86,5,2,3,2,2
survive,7,9.51,5,2,2,2,1
survived,8,8.44,6,2,3,2,2
survives,8,7.04,6,2,3,2,2
surviving,9,7.87,7,3,3,2,2
Susan's,7,6.28,5,2,2,2,0
Susie's,7,5.25,5,2,0,2,0
suspend,7,7.45,7,2,2,2,2
sustain,7,8.04,6,2,2,2,2
sustained,9,8.04,7,2,3,2,2
svelte,6,4.42,5,1,1,2,0
swallowed,9,7.7,6,2,2,2,2
swam,4,6.54,4,1,1,2,0
swamped,7,6.67,6,1,2,2,0
swampy,6,4.83,6,2,2,2,0
swank,5,4.81,5,1,1,2,0
swayed,6,6.59,4,1,2,2,0
swears,6,6.45,5,1,2,2,0
sweating,8,6.94,6,2,2,2,2
sweaty,6,6.94,5,2,2,2,0
sweeten,7,5.6,5,2,2,2,0
sweeter,7,6.07,5,2,2,2,0
sweetest,8,6.44,7,2,2,2,2
sweetly,7,5.83,6,2,2,2,0
swelled,7,6.21,5,1,2,2,0
swept,5,7.61,5,1,1,2,1
swerved,7,4.75,5,1,2,2,0
swiftly,7,6.79,7,2,2,2,2
swiped,6,5.53,5,1,2,2,0
swirled,7,5.54,5,1,2,2,0
swirling,8,6.58,6,2,2,2,2
switched,8,9.08,5,1,2,2,2
swivel,6,6.23,5,2,1,2,0
swollen,7,7.48,6,2,2,2,2
swore,5,7.02,4,1,1,2,0
sworn,5,7.8,5,1,2,2,1
swum,4,3.83,4,1,1,2,0
swung,5,7.15,4,1,1,2,0
symbolic,8,8.51,8,3,2,2,2
subdue,6,7.23,5,2,1,2,0
subdued,7,6.47,6,2,2,2,2
submit,6,10.07,6,2,2,2,1
submits,7,6.23,7,2,3,2,2
submitted,9,9.46,8,3,3,2,2
subside,7,5.86,6,2,1,2,0
subtle,6,8.87,4,2,1,2,1
subtler,7,5.16,5,3,2,2,0
subtly,6,6.48,5,3,2,2,0
subtract,8,7.51,8,2,2,2,2
suburban,8,7.71,7,3,3,2,2
subvert,7,6.39,6,2,2,2,2
succeed,7,9,6,2,2,2,2
succeeds,8,7.06,7,2,3,2,2
succumb,7,6.18,5,2,2,2,0
sucked,6,8.78,4,1,2,2,1
suckle,6,5,4,2,1,2,0
sudden,6,9.07,4,2,1,2,1
suddenly,8,9.96,6,3,2,2,2
sued,4,8.05,3,1,2,2,1
suffer,6,9.37,4,2,1,2,1
suffered,8,8.85,5,2,2,2,2
suffers,7,7.84,5,2,2,2,2
suffice,7,8.08,5,2,1,2,2
sufficient,10,9.6,7,3,2,2,2
sugary,6,4.9,5,3,2,2,0
suggest,7,10.83,7,2,1,2,2
suicidal,8,7.4,7,4,3,2,2
suing,5,6.96,4,2,2,2,0
suitable,8,9.39,6,3,2,2,2
suitably,8,6.69,7,3,3,2,2
suited,6,8.43,5,2,2,2,1
sulky,5,3.93,5,2,2,2,0
sullen,6,5.5,5,2,1,2,0
sully,5,5.07,4,2,1,2,0
sultry,6,5.51,6,2,1,2,0
summarize,9,8.22,7,3,2,2,2
summed,6,6.98,4,1,2,2,0
summer's,8,5.93,5,2,2,2,0
summing,7,5.93,5,2,2,2,0
summoned,8,7.06,6,2,2,2,2
Sunday's,8,6.36,6,2,3,2,2
sundry,6,6.38,6,2,1,2,0
sunken,6,7.52,6,2,2,2,2
sun's,5,8.04,4,1,2,2,1
superb,6,8.23,5,2,1,2,1
stirred,7,6.91,4,1,2,2,0
stirs,5,5.36,4,1,2,2,0
stitched,8,6.24,5,1,2,2,0
stocky,6,5.6,5,2,2,2,0
stodgy,6,4.67,5,2,2,2,0
stoic,5,5.11,5,2,1,2,0
stoked,6,5.43,5,1,2,2,0
stolen,6,8.91,6,2,2,2,1
stomped,7,6.37,6,1,2,2,0
stomping,8,6.28,7,2,2,2,2
stoned,6,7.61,5,1,2,2,0
stone's,7,6.14,5,1,2,2,0
stony,5,6.89,5,2,2,2,0
stood,5,9.57,4,1,1,2,1
stooped,7,5.29,5,1,2,2,0
stopped,7,10.17,5,1,2,2,1
stored,6,9.64,5,1,2,2,1
storing,7,7.94,6,2,2,2,2
stormed,7,5.98,6,1,2,2,0
stormy,6,6.61,6,2,2,2,0
stowed,6,4.79,4,1,2,2,0
straighten,10,7.05,6,2,2,2,2
strained,8,7.11,6,1,2,2,2
straining,9,6.68,7,2,2,2,2
stranded,8,7.82,8,2,2,2,2
strangely,9,7.88,8,2,2,2,2
strangle,8,6.15,7,2,1,2,2
strap,5,8.12,5,1,1,2,1
strapped,8,7.2,6,1,2,2,2
stray,5,7.54,4,1,1,2,1
strayed,7,5.93,5,1,2,2,0
stressful,9,6.97,7,2,2,2,2
stressed,8,8.09,6,1,2,2,2
stretched,9,8.35,6,1,2,2,2
strewn,6,5.85,5,1,2,2,0
stricken,8,6.4,7,2,2,2,2
strict,6,9.04,6,1,1,2,1
strictly,8,9.28,8,2,2,2,2
striking,8,8.56,7,2,2,2,2
striped,7,6.93,6,1,2,2,2
stripped,8,8.22,6,1,2,2,2
strive,6,7.77,5,1,1,2,1
strives,7,6.07,6,1,2,2,0
strode,6,6.07,5,1,1,2,0
stroked,7,7.42,6,1,2,2,2
strolled,8,5.67,6,1,2,2,0
strongly,8,9.88,7,2,2,2,2
strove,6,5.63,5,1,1,2,0
struck,6,8.89,5,1,1,2,1
struggled,9,7.58,7,2,2,2,2
strung,6,6.84,5,1,1,2,0
stubborn,8,7.38,6,2,1,2,2
stubby,6,5.14,5,2,2,2,0
stuck,5,9.97,4,1,1,2,1
studded,7,5.57,6,2,2,2,0
student's,9,7.19,7,2,3,2,2
studied,7,8.93,6,2,3,2,2
studying,8,9.09,7,3,3,2,2
stuffed,7,8.09,5,1,2,2,1
stuffing,8,7.15,6,2,2,2,2
stuffy,6,5.91,5,2,2,2,0
stumble,7,7.03,6,2,1,2,2
stumbled,8,7.54,7,2,2,2,2
stumped,7,7.12,6,1,2,2,2
stung,5,6.28,4,1,1,2,0
stunk,5,5.55,5,1,1,2,0
stunned,7,7.58,5,1,2,2,0
sturdy,6,7.38,5,2,1,2,0
styled,6,6.4,5,1,2,2,0
stylish,7,6.26,6,2,2,2,0
stymied,7,5.4,6,2,2,2,0
suave,5,5.9,4,1,1,2,0
stacked,7,7.32,5,1,2,2,0
stacking,8,6.28,6,2,2,2,2
staffed,7,6.65,5,1,2,2,0
staged,6,7.7,5,1,2,2,0
stagger,7,5.87,5,2,1,2,0
staggered,9,6.36,6,2,2,2,2
staid,5,4.82,4,1,1,2,0
stained,7,7.07,5,1,2,2,0
stainless,9,7.99,7,2,2,2,2
staked,6,5.43,5,1,2,2,0
stale,5,7.24,4,1,1,2,0
stalked,7,5.83,5,1,2,2,0
stalking,8,6.75,6,2,2,2,2
stalled,7,6.51,5,1,2,2,0
stamped,7,8.23,6,1,2,2,2
standby,7,7,7,2,2,2,2
stank,5,4.74,5,1,1,2,0
stared,6,8.08,5,1,2,2,1
staring,7,8.36,6,2,2,2,2
starred,7,7.27,5,1,2,2,0
starring,8,7.92,6,2,2,2,2
starry,6,5.53,5,2,2,2,0
star's,6,5.92,5,1,0,2,0
started,7,11.5,7,2,2,2,1
startled,8,7.12,7,2,2,2,2
starve,6,7.31,5,1,1,2,0
starved,7,6.58,6,1,2,2,0
starving,8,7.65,7,2,2,2,2
stashed,7,5.58,5,1,2,2,0
stat,4,8.27,4,1,0,2,1
stated,6,10.49,6,2,2,2,1
stately,7,5.99,6,2,2,2,0
state's,7,8.02,5,1,2,2,2
statewide,9,6.71,7,2,2,2,2
stating,7,9.14,6,2,2,2,2
stationed,9,7.21,6,2,3,2,2
stave,5,5.53,4,1,1,2,0
stayed,6,9.1,4,1,2,2,1
steadily,8,7.76,7,3,2,2,2
steady,6,8.59,5,2,1,2,1
steals,6,7.48,5,1,2,2,0
steamed,7,6.34,5,1,2,2,0
steaming,8,6.63,6,2,2,2,2
steamy,6,6.14,5,2,2,2,0
Steelers,8,6.59,6,2,0,2,2
steely,6,6.37,5,2,2,2,0
steeped,7,5.71,5,1,2,2,0
steeper,7,5.8,5,2,2,2,0
steered,7,5.69,5,1,2,2,0
steers,6,5.29,5,1,2,2,0
stellar,7,7.97,5,2,2,2,2
stemmed,7,5.92,5,1,2,2,0
stepped,7,8.68,5,1,2,2,1
stepping,8,8.02,6,2,2,2,2
sterile,7,7.29,5,2,1,2,0
sternly,7,5.43,6,2,2,2,0
steroid,7,6.5,6,2,1,2,0
stewed,6,4.66,4,1,2,2,0
sticky,6,8.19,5,2,2,2,1
stiffen,7,5.86,5,2,2,2,0
stiffer,7,6.45,5,2,2,2,0
stiffly,7,5.42,6,2,2,2,0
stifle,6,6.62,5,2,1,2,0
stifled,7,5.87,6,2,2,2,0
stingy,6,5.77,6,2,1,2,0
stinking,8,7.03,7,2,2,2,2
specialize,10,8.4,7,3,2,2,2
specially,9,8.22,6,3,2,2,2
specified,9,9.57,8,3,3,2,2
specify,7,9.69,7,3,2,2,2
sped,4,6.68,4,1,1,2,0
speeded,7,5.62,6,2,2,2,0
speedy,6,7.3,5,2,2,2,0
spelled,7,8.45,5,1,2,2,1
spend,5,10.62,5,1,1,2,1
spends,6,8.2,6,1,2,2,1
spent,5,10.41,5,1,1,2,1
spew,4,8.12,4,1,1,2,1
spewing,7,7.1,6,2,2,2,2
spherical,9,6.99,7,3,3,2,2
spiced,6,5.58,5,1,2,2,0
spicy,5,6.74,5,2,2,2,0
spiked,6,6.31,5,1,2,2,0
spilled,7,7.08,5,1,2,2,0
spinal,6,8.09,5,2,2,2,1
spinning,8,8.5,6,2,2,2,2
spiny,5,4.49,5,2,2,2,0
spirited,8,6.79,8,3,2,2,2
spitting,8,7.91,6,2,2,2,2
splashed,8,6.15,6,1,2,2,2
splay,5,4.04,4,1,1,2,0
splayed,7,5.47,5,1,2,2,0
splendid,8,6.91,8,2,1,2,2
spliced,7,6.21,6,1,2,2,0
spoil,5,7.48,4,1,1,2,1
spoiled,7,7.58,5,1,2,2,0
spoiling,8,5.96,6,2,2,2,2
spongy,6,5.3,6,2,2,2,0
sponsored,9,8.92,7,2,2,2,2
spooky,6,6.83,5,2,2,2,0
sporty,6,6.08,6,2,2,2,0
spotted,7,8.17,6,2,2,2,2
spotty,6,6.05,5,2,2,2,0
spouted,7,5.51,6,2,2,2,0
spouting,8,7.14,6,2,2,2,2
sprang,6,6.55,5,1,1,2,0
sprayed,7,7.03,5,1,2,2,0
spreading,9,8.59,7,2,2,2,2
sprout,6,6.01,5,1,1,2,0
sprung,6,6.86,5,1,1,2,0
spry,4,6.63,4,1,1,2,0
spun,4,7.36,4,1,1,2,1
spurious,8,7.1,8,2,1,2,2
spurn,5,3.74,4,1,1,2,0
spurned,7,4.8,5,1,2,2,0
spurred,7,5.98,4,1,2,2,0
spying,6,7.24,5,2,2,2,0
squared,7,6.98,6,1,2,2,2
squarely,8,6.57,7,2,2,2,2
squashed,8,6.35,6,1,2,2,2
squat,5,7.4,5,1,1,2,0
squawk,6,5.38,5,1,1,2,0
squeaky,7,6.02,6,2,2,2,0
squealed,8,5.75,6,1,2,2,2
squeezed,8,7.68,6,1,2,2,2
squeezing,9,7.34,7,2,2,2,2
squelch,7,5.99,6,1,1,2,0
squint,6,5.56,6,1,1,2,0
squirmed,8,6.26,6,1,2,2,2
stabbed,7,6.66,5,1,2,2,0
stabilize,9,6.97,7,3,2,2,2
snowy,5,6.63,4,2,2,2,0
snubbed,7,5.3,5,1,2,2,0
snuffed,7,4.95,5,1,2,2,0
snug,4,7.14,4,1,1,2,0
snuggle,7,5.63,5,2,1,2,0
snugly,6,5.85,6,2,2,2,0
soak,4,7.65,3,1,1,2,1
soaked,6,7.58,4,1,2,2,0
soaking,7,7.23,5,2,2,2,0
soapy,5,6.24,4,2,2,2,0
soared,6,6.01,4,1,2,2,0
soaring,7,7.17,5,2,2,2,0
sobbed,6,5.82,4,1,2,2,0
sobbing,7,6.66,5,2,2,2,0
sober,5,7.44,4,2,1,2,0
socialize,9,6.56,6,3,3,2,2
socially,8,8.03,5,3,3,2,2
societal,8,7.5,7,3,2,2,2
socked,6,4.67,4,1,2,2,0
sodden,6,4.87,4,2,1,2,0
soft,4,10.01,4,1,1,2,1
soften,6,6.67,4,2,2,2,0
softened,8,6.62,5,2,3,2,2
softer,6,7.35,5,2,2,2,0
softly,6,8.21,6,2,2,2,2
soggy,5,5.93,4,2,1,2,0
soiled,6,6.43,4,1,2,2,0
solder,6,7.82,4,2,1,2,1
soldered,8,6.9,5,2,2,2,2
soldering,9,7.41,6,3,2,2,2
solely,6,9.08,5,2,2,2,1
solemn,6,6.58,5,2,1,2,0
solicit,7,7.11,7,3,1,2,2
solidly,7,6.68,7,3,2,2,2
solitary,8,6.99,8,4,2,2,2
soluble,7,6.79,7,3,1,2,2
solved,6,9.14,5,1,2,2,1
solving,7,8.8,6,2,2,2,2
somatic,7,5.89,7,3,2,2,2
somber,6,5.54,5,2,1,2,0
someday,7,8.74,5,2,2,2,1
somehow,7,10.16,5,2,2,2,1
someone's,9,8.85,7,2,3,2,2
someplace,9,7.78,7,2,2,2,2
sometime,8,9.5,6,2,2,2,2
sometimes,9,11.32,7,2,3,2,2
song's,6,5.63,4,1,2,2,0
sonic,5,8.36,5,2,2,2,1
son's,5,7.52,4,1,2,2,1
soon,4,11.41,3,1,1,2,1
sooner,6,8.91,4,2,2,2,1
soothe,6,5.66,3,1,1,2,0
soothed,7,4.89,4,1,2,2,0
soothing,8,6.58,5,2,2,2,2
sooty,5,4.37,4,2,2,2,0
sopping,7,5.17,5,2,2,2,0
sordid,6,5.93,6,2,1,2,0
sore,4,8.12,3,1,1,2,1
sorely,6,6.85,5,2,2,2,0
sorted,6,8.05,6,2,2,2,2
sorting,7,7.74,6,2,2,2,2
sought,6,8.86,3,1,1,2,1
soulful,7,5.43,5,2,2,2,0
soul's,6,5.17,4,1,2,2,0
sounded,7,8.9,6,2,2,2,2
sounder,7,5.02,5,2,2,2,0
soundly,7,6.3,6,2,2,2,2
sours,5,3.93,4,1,2,2,0
south's,7,5.07,4,1,0,2,0
sow,3,6.8,2,1,1,2,0
sown,4,5.59,3,1,2,2,0
spaced,6,7.3,5,1,2,2,0
spacious,8,5.97,6,2,2,2,2
spake,5,8.12,4,1,1,2,1
spank,5,7.29,5,1,1,2,0
spanned,7,5.54,5,1,2,2,0
spanning,8,6.68,6,2,2,2,2
spare,5,9.27,4,1,1,2,1
spared,6,6.88,5,1,2,2,0
sparing,7,5.66,6,2,2,2,0
sparked,7,6.65,6,1,2,2,0
sparse,6,7.18,5,1,1,2,0
spatial,7,7.84,5,2,2,2,2
spay,4,5.68,3,1,1,2,0
slain,5,6.54,4,1,2,2,0
slammed,7,7.4,5,1,2,2,0
slamming,8,7.34,6,2,2,2,2
slanted,7,6.84,7,2,2,2,2
slapped,7,7.41,5,1,2,2,0
slashed,7,6.38,5,1,2,2,0
slashing,8,6.6,6,2,2,2,2
slated,6,7.04,6,2,2,2,0
slave's,7,4.74,5,1,2,2,0
slay,4,6.32,3,1,1,2,0
sleazy,6,7.08,5,2,2,2,0
sleek,5,6.27,4,1,1,2,0
sleeps,6,7.41,5,1,2,2,0
sleepy,6,7.09,5,2,2,2,0
slender,7,7.5,6,2,1,2,2
slept,5,8.06,5,1,1,2,1
sliced,6,7.5,5,1,2,2,0
slick,5,8.45,4,1,1,2,1
slid,4,8.51,4,1,1,2,1
sliding,7,8.4,6,2,2,2,2
slightest,9,8.06,7,2,2,2,2
slightly,8,10.48,6,2,2,2,2
slimy,5,7.11,5,2,2,2,0
slinky,6,5.53,6,2,2,2,0
slipped,7,8.57,5,1,2,2,1
slippery,8,7.8,6,3,3,2,2
slipping,8,7.68,6,2,2,2,2
sloping,7,6.16,6,2,2,2,0
sloppy,6,7.79,5,2,2,2,1
slosh,5,4.74,4,1,1,2,0
slotted,7,5.83,6,2,2,2,0
slowed,6,7.8,4,1,2,2,1
slower,6,9.47,4,1,2,2,1
slowing,7,7.66,5,2,2,2,2
slowly,6,10.09,5,2,2,2,1
sluggish,8,6.75,6,2,2,2,2
slumped,7,5.97,6,1,2,2,0
slung,5,5.45,4,1,1,2,0
slushy,6,4.42,5,2,2,2,0
sly,3,7.02,3,1,1,2,1
smack,5,7.71,4,1,1,2,1
smacked,7,6.44,5,1,2,2,0
smacks,6,6.6,5,1,2,2,0
smallest,8,8.15,7,2,2,2,2
smallish,8,6.25,6,2,2,2,2
smarter,7,7.95,6,2,2,2,2
smashed,7,7.5,5,1,2,2,0
smashing,8,7.35,6,2,2,2,2
smeared,7,6.46,5,1,2,2,0
smelled,7,7.12,5,1,2,2,0
smelling,8,6.79,6,2,2,2,2
smelly,6,6.91,5,2,2,2,0
smelt,5,5.29,5,1,2,2,0
smiled,6,9.03,5,1,2,2,1
smirked,7,5.48,5,1,2,2,0
smite,5,5.38,4,1,1,2,0
Smith's,7,7.08,5,1,2,2,0
smitten,7,5.32,5,2,2,2,0
smoked,6,7.65,5,1,2,2,0
smokes,6,6.82,5,1,2,2,0
smoky,5,6.15,5,2,2,2,0
smoothed,8,6.58,5,1,2,2,0
smoother,8,7.33,5,2,2,2,2
smoothing,9,6.31,6,2,2,2,2
smoothly,8,8.11,6,2,2,2,2
smote,5,3.89,4,1,1,2,0
smother,7,5.18,5,2,1,2,0
smug,4,6.91,4,1,1,2,0
smuggle,7,5.81,5,2,1,2,0
smuggled,8,6.19,6,2,2,2,2
snaked,6,4.92,5,1,2,2,0
snapped,7,7.51,5,1,2,2,0
snapping,8,6.62,6,2,2,2,2
snappy,6,6.79,5,2,2,2,0
snarled,7,5.72,6,1,2,2,0
snatch,6,6.56,4,1,1,2,0
snatched,8,6.19,5,1,2,2,0
snazzy,6,5.89,5,2,1,2,0
sneaked,7,5.4,5,1,2,2,0
sneaking,8,6.72,6,2,2,2,2
sneaky,6,6.96,5,2,2,2,0
sneered,7,5.36,5,1,2,2,0
sneezed,7,5.07,5,1,2,2,0
snide,5,6.8,4,1,1,2,0
sniff,5,7.53,4,1,1,2,1
sniffed,7,5.76,5,1,2,2,0
sniffing,8,6.64,6,2,2,2,2
snipe,5,5.67,4,1,1,2,0
snippy,6,4.61,5,2,2,2,0
snobby,6,4.82,5,2,2,2,0
snooping,8,5.86,6,2,2,2,2
snooty,6,4.96,5,2,2,2,0
snoring,7,5.75,6,2,2,2,0
snorted,7,5.84,7,2,2,2,2
snotty,6,6.01,5,2,2,2,0
snowed,6,5.97,4,1,2,2,0
snowing,7,6.08,5,2,2,2,0
snow's,6,4.45,4,1,2,2,0
shyly,5,5.39,4,2,2,2,0
sicken,6,4.51,5,2,2,2,0
sicker,6,5.26,4,2,2,2,0
sickle,6,5.97,4,2,1,2,0
sickly,6,5.86,5,2,2,2,0
sided,5,7.59,5,2,2,2,0
side's,6,5.4,4,1,2,2,0
sifted,6,5.37,6,2,2,2,0
sighed,6,7.71,3,1,2,2,1
sighing,7,5.8,4,2,2,2,0
sighted,7,6.72,5,2,2,2,0
signed,6,10.22,4,1,2,2,1
signify,7,6.5,7,3,2,2,2
silenced,8,6.59,7,2,3,2,2
silent,6,9.13,6,2,2,2,1
silently,8,7.71,8,3,3,2,2
silken,6,5.39,6,2,2,2,0
silky,5,6.94,5,2,2,2,0
silvery,7,5.79,6,3,2,2,0
similar,7,11.55,6,3,2,2,1
simmer,6,7.02,4,2,1,2,0
Simon's,7,6.05,6,2,2,2,0
simpler,7,8.54,6,2,2,2,2
simplest,8,8.06,8,2,2,2,2
simplify,8,7.49,8,3,2,2,2
simply,6,11.54,6,2,2,2,1
simulate,8,7.94,8,3,2,2,2
sincere,7,8.45,6,2,1,2,2
sincerely,9,9.02,8,3,2,2,2
sinful,6,6.95,5,2,2,2,0
sing,4,9.3,3,1,1,2,1
singed,6,5.35,5,1,2,2,0
singer's,8,5.55,5,2,3,2,0
singled,7,6.54,6,2,2,2,2
singly,6,5.77,6,2,2,2,0
sinned,6,6.48,4,1,2,2,0
sipped,6,5.46,4,1,2,2,0
sipping,7,6.33,5,2,2,2,0
sired,5,4.73,4,1,2,2,0
sissy,5,6.25,4,2,1,2,0
sister's,8,7.42,6,2,2,2,2
sit,3,10.15,3,1,1,2,1
sits,4,8.64,4,1,2,2,1
situated,8,7.55,8,4,3,2,2
sizable,7,6.75,6,3,2,2,2
sizeable,8,6.43,6,3,2,2,2
sized,5,8.54,4,1,2,2,1
skeletal,8,6.38,7,3,2,2,2
skeptical,9,8.37,8,3,2,2,2
sketched,8,5.31,5,1,2,2,0
sketchy,7,6.6,5,2,2,2,0
skew,4,6.6,4,1,1,2,0
skilled,7,8.51,5,1,2,2,1
skillful,8,6.2,6,2,2,2,2
skimmed,7,6.06,5,1,2,2,0
skimming,8,6.26,6,2,2,2,2
skimp,5,5.15,5,1,1,2,0
skimpy,6,6.29,6,2,2,2,0
skinny,6,8.12,5,2,2,2,1
